work_i	ref_i	era_i	work_j	ref_j	era_j	score	chain_len	matched_words	snippet_i	snippet_j	author_i	author_j	title_i	title_j	tag
tlg0086.tlg010	2/#25	ancient_classical	4031.003	/283#2	11th_12th	0.3055	35	59	ἄνευ διανοίας καὶ ἤθους οὐκ ἔστιν διάνοια δ αὐτὴ οὐθὲν κινεῖ ἀλλ ἡ ἕνεκά του καὶ πρακτική αὕτη γὰρ καὶ τῆς ποιητικῆς ἄρχει ἕνεκα γάρ του ποιεῖ πᾶς ὁ ποιῶν καὶ οὐ τέλος ἁπλῶς ἀλλὰ πρός τι καὶ τινός τὸ ποιητόν ἀλλὰ τὸ πρακτόν ἡ γὰρ εὐπραξία τέλος ἡ δ ὄρεξις τούτου διὸ ἢ ὀρεκτικὸς νοῦς ἡ προαίρεσις ἢ ὄρεξις διανοητική καὶ ἡ τοιαύτη ἀρχὴ ἄνθρωπος οὐκ ἔστι δὲ προαιρετὸν οὐδὲν γεγονός	Διάνοια δ αὐτὴ οὐθὲν κινεῖ ἀλλ ἡ ἕνεκά τινος καὶ πρακτική αὕτη γὰρ καὶ τῆς ποιητικῆς ἄρχει ἕνεκα γάρ του ποιεῖ πᾶς ὁ ποιῶν καὶ οὐ τέλος ἁπλῶς ἀλλὰ πρός τι καὶ τινὸς τὸ ποιητὸν ἀλλ οὐ τὸ πρακτόν ἡ γὰρ εὐπραξία τέλος ἡ δ ὄρεξις τούτου διὸ ἢ ὀρεκτικὸς νοῦς ἡ προαίρεσις ἢ ὄρεξις διανοητική καὶ ἡ τοιαύτη ἀρχὴ ἄνθρωπος Εἴρηκε μὲν καὶ προλαβὼν ἤδη διαφορὰς	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	12/#8	ancient_classical	4031.003	/390#2	11th_12th	0.3782	23	69	ἐπ αὐτῷ πράττειν ἢ μὴ πράττειν περὶ δὲ τοῦ μηθὲν εἶναι πρακτικωτέρους διὰ τὴν φρόνησιν τῶν καλῶν καὶ δικαίων μικρὸν ἄνωθεν ἀρκτέον λαβόντας ἀρχὴν ταύτην ὥσπερ γὰρ καὶ τὰ δίκαια λέγομεν πράττοντάς τινας οὔπω δικαίους εἶναι οἷον τοὺς τὰ ὑπὸ τῶν νόμων τεταγμένα ποιοῦντας ἢ ἄκοντας ἢ δι ἄγνοιαν ἢ δι ἕτερόν τι καὶ μὴ δι αὐτά καίτοι πράττουσί γε ἃ δεῖ καὶ ὅσα χρὴ τὸν σπουδαῖον οὕτως ὡς ἔοικεν ἔστι τὸ πῶς ἔχοντα πράττειν ἕκαστα ὥστ εἶναι	τοῦτο οὐδέ τις κατ αὐτὰς ἀρετή Περὶ δὲ τοῦ μηδὲν εἶναι πρακτικωτέρους διὰ τὴν φρόνησιν τῶν καλῶν καὶ δικαίων μικρὸν ἄνωθεν ἀρκτέον λα βόντας ἀρχὴν ταύτην ὥσπερ γὰρ καὶ τὰ δίκαια λέγομεν πράτ τοντάς τινας οὔπω δικαίους οἷον τοὺς τὰ ὑπὸ τῶν νόμων τε ταγμένα ποιοῦντας ἢ ἄκοντας ἢ δι ἄγνοιαν ἢ δι ἕτερόν τι καὶ μὴ δι αὐτά καίτοι πράττουσί γε ἃ δεῖ καὶ ὅσα δεῖ τὸν σπου δαῖον οὕτως ὡς ἔοικεν ἔστι τὸ πῶς ἔχοντα πράττειν ἕκαστα ὥστ εἶναι ἀγαθά λέγω δ οἷον διὰ προαίρεσιν	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	7/#26	ancient_classical	4031.003	/318#3	11th_12th	0.417	39	62	περὶ ποῖα τυγχάνει ὄντα ὕστερον ἐπισκεπτέον τὴν δὲ σοφίαν ἔν τε ταῖς τέχναις τοῖς ἀκριβεστάτοις τὰς τέχνας ἀποδίδομεν οἷον Φειδίαν λιθουργὸν σοφὸν καὶ Πολύκλειτον ἀνδριαντοποιόν ἐνταῦθα μὲν οὖν οὐθὲν ἄλλο σημαίνοντες τὴν σοφίαν ἢ ὅτι ἀρετὴ τέχνης ἐστίν εἶναι δέ τινας σοφοὺς οἰόμεθα ὅλως οὐ κατὰ μέρος οὐδ ἄλλο τι σοφούς ὥσπερ Ὅμηρός φησιν ἐν τῷ Μαργίτῃ τὸν δ οὔτ ἂρ σκαπτῆρα θεοὶ θέσαν οὔτ ἀροτῆρα οὔτ ἄλλως τι σοφόν ὥστε δῆλον ὅτι ἀκριβεστάτη ἂν τῶν	ἀληθευτικὰς ἕξεις καὶ ταύτας κατονο μάζεσθαι Τὴν δὲ σοφίαν ἐν ταῖς τέχναις τοῖς ἀκριβεστάτοις τὰς τέχνας ἀποδίδομεν οἷον Φειδίαν λιθουργὸν σοφὸν καὶ Πολύκλειτον ἀνδριαντοποιόν ἐνταῦθα μὲν οὖν οὐδὲν ἄλλο ση μαίνοντες τὴν σοφίαν ἢ ὅτι ἀρετὴ τέχνης ἐστίν εἶναι δέ τινας σοφοὺς οἰόμεθα ὅλως οὐ κατὰ μέρος οὐδ ἄλλο τι σοφούς ὡς Ὅμηρός φησιν ἐν τῷ Μαργείτῃ τὸν δ οὔτ ἂρ σκαπτῆρα θεοὶ θέσαν οὔτ ἀροτῆρα οὔτ ἄλλως τι σοφόν Περὶ τῶν τριῶν διδάσκων ἀληθευτικῶν ἕξεων	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	10/#16	ancient_classical	4031.003	/368#3	11th_12th	0.3548	30	68	ταὐτὸ γὰρ σύνεσις καὶ εὐσυνεσία καὶ συνετοὶ καὶ εὐσύνετοι ἔστι δ οὔτε τὸ ἔχειν τὴν φρόνησιν οὔτε τὸ λαμβάνειν ἡ σύνεσις ἀλλ ὥσπερ τὸ μανθάνειν λέγεται συνιέναι ὅταν χρῆται τῇ ἐπιστήμῃ οὕτως ἐν τῷ χρῆσθαι τῇ δόξῃ ἐπὶ τὸ κρίνειν περὶ τούτων περὶ ὧν ἡ φρόνησίς ἐστιν ἄλλου λέγοντος καὶ κρίνειν καλῶς τὸ γὰρ εὖ τῷ καλῶς τὸ αὐτό καὶ ἐντεῦθεν ἐλήλυθε τοὔνομα ἡ σύνεσις καθ ἣν εὐσύνετοι ἐκ τῆς ἐν τῷ μανθάνειν λέγομεν γὰρ τὸ μανθάνειν συνιέναι πολλάκις οὐδ ἅμα φρόνιμον καὶ ἀκρατῆ ἐνδέχεται	ὡς μὴ ἐνδε χόμενόν ποτε ἄνδρα συνετὸν ὑπάρχειν κακοσύνετον Ἔστι δ οὔτε τὸ ἔχειν τὴν φρόνησιν οὔτε τὸ λαμβά νειν ἡ σύνεσις ἀλλ ὥσπερ τὸ μανθάνειν λέγεται συνιέναι ὅταν χρῆται τῇ ἐπιστήμῃ οὕτως ἐν τῷ χρῆσθαι τῇ δόξῃ ἐπὶ τὸ κρίνειν περὶ τούτων περὶ ὧν ἡ φρόνησίς ἐστιν ἄλλου λέγον τος καὶ κρίνειν καλῶς τὸ γὰρ εὖ τῷ καλῶς ταὐτό καὶ ἐν τεῦθεν ἐλήλυθε τοὔνομα ἡ σύνεσις καθ ἣν εὐσύνετοι ἐκ τῆς ἐν τῷ μανθάνειν λέγομεν γὰρ τὸ μανθάνειν συνιέναι πολλάκις	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	1/#36	ancient_classical	4031.003	/263#1	11th_12th	0.287	31	62	μέν οὐθὲν δὲ σαφές καὶ γὰρ ἐν ταῖς ἄλλαις ἐπιμελείαις περὶ ὅσας ἐστὶν ἐπιστήμη τοῦτ ἀληθὲς μὲν εἰπεῖν ὅτι οὔτε πλείω οὔτε ἐλάττω δεῖ πονεῖν οὐδὲ ῥᾳθυμεῖν ἀλλὰ τὰ μέσα καὶ ὡς ὁ ὀρθὸς λόγος τοῦτο δὲ μόνον ἔχων ἄν τις οὐδὲν ἂν εἰδείη πλέον οἷον ποῖα δεῖ προσφέρεσθαι πρὸς τὸ σῶμα εἴ τις εἴπειεν ὅτι ὅσα ἡ ἰατρικὴ κελεύει καὶ ὡς ὁ ταύτην ἔχων διὸ δεῖ καὶ περὶ τὰς τῆς ψυχῆς ἕξεις μὴ μόνον ἀληθῶς εἶναι τοῦτ εἰρημένον ἀλλὰ καὶ διωρισμένον τίς ἐστιν ὁ ὀρθὸς λόγος καὶ τούτου τίς ὅρος μετὰ δὲ ταῦτα	καὶ γὰρ καὶ ἐν ταῖς ἄλλαις ἐπιμελείαις περὶ ὅσας ἐστὶν ἐπιστήμη τοῦτο ἀληθὲς εἰπεῖν ὅτι οὔτε πλείω οὔτε ἐλάττω δεῖ πονεῖν οὐδὲ ῥᾳθυμεῖν ἀλλὰ τὰ μέσα καὶ ὡς ὁ ὀρθὸς λόγος τοῦτο δὲ μόνον ἔχων ἄν τις οὐθὲν ἂν εἰδείη πλέον οἷον ποῖα δεῖ πρὸς τὸ σῶμα εἴ τις εἴποι ὅτι ὅσα ἡ ἰατρικὴ κελεύει καὶ ὡς ὁ ταύτην ἔχων Ἐπειδὴ εἶπε τί ὁ ὀρθὸς λόγος ἐστίν ὃν ἔχων ὁ ἄνθρωπος καὶ χρώ μενος αὐτῷ τὰς ἐνεργείας μετρεῖ καὶ τὰς ὁρμὰς τῶν παθῶν καὶ τὸ μέσον εὑρίσκει καὶ αὐτὸ κατορθοῖ τὰς ἑκατέρωθεν ὑπερβολὰς καὶ ἐλλείψεις ἀπο πεμπόμενος καὶ οὕτως ἑαυτῷ περιποιεῖται τὰς κατὰ τὰς ἀρετὰς ἕξεις ἦν δὲ συγκεχυμένον τὸ οὕτω λεγόμενον καὶ οὔπω δῆλον ἦν τίς τε ὁ ὀρθὸς λόγος καὶ ὅπως χρηστέον ὡς μέτρῳ αὐτῷ ἵνα	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	9/#20	ancient_classical	4031.003	/356#1	11th_12th	0.3357	51	51	τις ἡ ἀγχίνοια οὐδὲ δὴ δόξα ἡ εὐβουλία οὐδεμία ἀλλ ἐπεὶ ὁ μὲν κακῶς βουλευόμενος ἁμαρτάνει ὁ δ εὖ ὀρθῶς βουλεύεται δῆλον ὅτι ὀρθότης τις ἡ εὐβουλία ἐστίν οὔτ ἐπιστήμης δὲ οὔτε δόξης ἐπιστήμης μὲν γὰρ οὐκ ἔστιν ὀρθότης οὐδὲ γὰρ ἁμαρτία δόξης δ ὀρθότης ἀλήθεια ἅμα δὲ καὶ ὥρισται ἤδη πᾶν οὗ δόξα ἐστίν ἀλλὰ μὴν οὐδ ἄνευ λόγου ἡ	Οὐδὲ δὴ δόξα ἡ εὐβουλία οὐδεμία ἀλλ ἐπεὶ ὁ μὲν κακῶς βουλευόμενος ἁμαρτάνει ὁ δὲ εὖ ὀρθῶς βουλευέται δῆλον ὅτι ὀρθότης τις ἡ εὐβουλία ἐστίν οὔτ ἐπιστήμης δὲ οὔτε δόξης ἐπιστήμης μὲν γὰρ οὐκ ἔστιν ὀρθότης οὐδὲ γὰρ ἁμαρτία δόξης δ ὀρθότης ἀλήθεια ἅμα δὲ καὶ διώρισται ἤδη πᾶν οὗ δόξα ἐστίν Δείκνυσι διὰ τούτων τὴν εὐβουλίαν δόξης	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	8/#28	ancient_classical	4031.003	/350#2	11th_12th	0.301	51	51	πρακτὸν τοιοῦτον ἀντίκειται μὲν δὴ τῷ νῷ ὁ μὲν γὰρ νοῦς τῶν ὅρων ὧν οὐκ ἔστι λόγος ἣ δὲ τοῦ ἐσχάτου οὗ οὐκ ἔστιν ἐπιστήμη ἀλλ αἴσθησις οὐχ ἡ τῶν ἰδίων ἀλλ οἵᾳ αἰσθανόμεθα ὅτι τὸ ἐν τοῖς μαθηματικοῖς ἔσχατον τρίγωνον στήσεται γὰρ κἀκεῖ ἀλλ αὕτη μᾶλλον αἴσθησις ἢ φρόνησις ἐκείνης δ ἄλλο εἶδος ἔστι δ ὁ μὲν ἀκόλαστος ὥσπερ	χρόνου καὶ πολλῆς ἐμπειρίας τὴν φρόνησιν Ἀντίκειται μὲν δὴ τῷ νῷ ὁ μὲν γὰρ νοῦς τῶν ὅρων ὧν οὐκ ἔστι λόγος ἡ δὲ τοῦ ἐσχάτου οὗ οὐκ ἔστιν ἐπιστήμη ἀλλ αἴσθησις οὐχ ἡ τῶν ἰδίων ἀλλ οἵᾳ αἰσθανόμεθα ὅτι τὸ ἐν τοῖς μαθηματικοῖς ἔσχατον τρίγωνον στήσεται γὰρ κἀκεῖ ἀλλ αὕτη μᾶλλον αἴσθησις ἢ φρόνησις ἐκείνης δὲ ἄλλο εἶδος Ὥσπερ τῆς ἐπιστήμης διὰ τοῦ ῥηθέντος	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	5/#29	ancient_classical	4031.003	/311#2	11th_12th	0.2308	31	53	οὐκ ἔχει ἀλλὰ τὰς περὶ τὸ πρακτόν αἱ μὲν γὰρ ἀρχαὶ τῶν πρακτῶν τὸ οὗ ἕνεκα τὰ πρακτά τῷ δὲ διεφθαρμένῳ δι ἡδονὴν ἢ λύπην εὐθὺς οὐ φαίνεται ἀρχή οὐδὲ δεῖν τούτου ἕνεκεν οὐδὲ διὰ τοῦθ αἱρεῖσθαι πάντα καὶ πράττειν ἔστι γὰρ ἡ κακία φθαρτικὴ ἀρχῆς ὥστ ἀνάγκη τὴν φρόνησιν ἕξιν εἶναι μετὰ λόγου ἀληθῆ περὶ τὰ ἀνθρώπινα ἀγαθὰ πρακτικήν ἀλλὰ μὴν τέχνης μὲν ἔστιν ἀρετή	ὑπόληψιν διαστρέφειν τὸ ἡδὺ καὶ λυπηρὸν ἀλλὰ τὰς περὶ τὸ πρακτόν καθόλου τοῦτο εἶπεν οὐ γὰρ τὸ κατὰ τὴν εἰδικὴν σωφροσύνην πρακτὸν μόνον πρακτόν ἐστιν ἀλλὰ τὰ κατὰ πᾶσαν τὴν πρακτικὴν ἀρετὴν κατορθούμενα πρακτὰ ἀγαθὰ κοινῶς ἐστί τε καὶ ὀνομάζεται Αἱ μὲν γὰρ ἀρχαὶ τῶν πρακτῶν τὸ οὗ ἕνεκα τὰ πρα κτά τῷ δὲ διεφθαρμένῳ δι ἡδονὴν ἢ λύπην οὐ φανεῖται ἀρ χή οὐδὲ δεῖν τούτου ἕνεκα οὐδὲ διὰ τοῦθ αἱρεῖσθαι πάντα καὶ πράττειν ἔστι γὰρ ἡ κακία φθαρτικὴ ἀρχῆς ὥστ ἀνάγκη τὴν φρόνησιν ἕξιν εἶναι μετὰ λόγου ἀληθῆ περὶ τὰ ἀνθρώπινα ἀγαθὰ πρακτικήν Δείκνυσι πῶς ἡ σωφροσύνη περὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	10/#15	ancient_classical	4031.003	/365#2	11th_12th	0.2297	21	64	οὖσα καὶ οὐχ ἑτέρα τις ἕξις ἔστι δὲ καὶ ἡ σύνεσις καὶ ἡ εὐσυνεσία καθ ἃς λέγομεν συνετοὺς καὶ εὐσυνέτους οὔθ ὅλως τὸ αὐτὸ ἐπιστήμῃ ἢ δόξῃ πάντες γὰρ ἂν ἦσαν συνετοί οὔτε τις μία τῶν κατὰ μέρος ἐπιστημῶν οἷον ἡ ἰατρικὴ περὶ ὑγιεινῶν ἡ γεωμετρία περὶ μεγέθη οὔτε γὰρ περὶ τῶν ἀεὶ ὄντων καὶ ἀκινήτων ἡ σύνεσίς ἐστιν οὔτε περὶ τῶν γιγνομένων ὁτουοῦν ἀλλὰ περὶ ὧν ἀπορήσειεν ἄν τις καὶ βουλεύσαιτο διὸ περὶ τὰ αὐτὰ μὲν τῇ	ἡ τὰς ἐπιτυχίας κατορ θοῦσα αὐτῶν Ἔστι δὲ καὶ ἡ σύνεσις καὶ ἡ ἀσυνεσία καθ ἃς λέ γομεν συνετοὺς καὶ ἀσυνέτους οὔθ ὅλως τὸ αὐτὸ ἐπιστήμῃ ἢ δόξῃ πάντες γὰρ ἂν ἦσαν συνετοί οὔτε τις μία τῶν κατὰ μέ ρος ἐπιστημῶν οἷον ἡ ἰατρικὴ περὶ ὑγιεινῶν ἂν ἦν ἢ γεωμε τρία περὶ μεγέθη οὔτε γὰρ περὶ τῶν αἰεὶ ὄντων καὶ ἀκινή των ἡ σύνεσίς ἐστιν οὔτε περὶ τῶν γιγνομένων ὁτῳοῦν ἀλλὰ περὶ ὧν ἀπορήσειεν ἄν τις καὶ βουλεύσαιτο Ὡς καὶ ἐπὶ τῶν πρακτικῶν ἀρετῶν	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	2/#22	ancient_classical	4031.003	/266#1	11th_12th	0.1995	41	46	περὶ ψυχῆς πρῶτον εἰπόντες λέγωμεν οὕτως πρότερον μὲν οὖν ἐλέχθη δύ εἶναι μέρη τῆς ψυχῆς τό τε λόγον ἔχον καὶ τὸ ἄλογον νῦν δὲ περὶ τοῦ λόγον ἔχοντος τὸν αὐτὸν τρόπον διαιρετέον καὶ ὑποκείσθω δύο τὰ λόγον ἔχοντα ἓν μὲν ᾧ θεωροῦμεν τὰ τοιαῦτα τῶν ὄντων ὅσων αἱ ἀρχαὶ μὴ ἐνδέχονται ἄλλως ἔχειν ἓν δὲ ᾧ τὰ ἐνδεχόμενα πρὸς γὰρ τὰ	Πρότερον μὲν οὖν ἐλέχθη δύο μέρη εἶναι τῆς ψυχῆς τὸ λόγον ἔχον καὶ τὸ ἄλογον νῦν δὲ περὶ τοῦ λόγον ἔχοντος τὸν αὐτὸν τρόπον διαιρετέον καὶ ὑποκείσθω δύο τὰ λόγον ἔχοντα ἓν μὲν ᾧ θεωροῦμεν τὰ τοιαῦτα τῶν ὄντων ὧν αἱ ἀρχαὶ μὴ ἐνδέχονται ἄλλως ἔχειν ἓν δὲ ᾧ τὰ ἐνδεχόμενα Καὶ ἐν τοῖς προτέροις βιβλίοις εἴρηκεν	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	11/#12	ancient_classical	4031.003	/376#2	11th_12th	0.2655	38	49	ἐσχάτων νοῦς ἐστὶ καὶ οὐ λόγος καὶ ὁ μὲν κατὰ τὰς ἀποδείξεις τῶν ἀκινήτων ὅρων καὶ πρώτων ὁ δ ἐν ταῖς πρακτικαῖς τοῦ ἐσχάτου καὶ ἐνδεχομένου καὶ τῆς ἑτέρας προτάσεως ἀρχαὶ γὰρ τοῦ οὗ ἕνεκα αὗται ἐκ τῶν καθ ἕκαστα γὰρ τὰ καθόλου τούτων οὖν ἔχειν δεῖ αἴσθησιν αὕτη δ ἐστὶ νοῦς διὸ καὶ φυσικὰ δοκεῖ εἶναι ταῦτα	γὰρ τῶν πρώτων ὅρων καὶ τῶν ἐσχάτων νοῦς ἐστι καὶ οὐ λόγος ὁ μὲν κατὰ τὰς ἀποδείξεις τῶν ἀκινήτων ὅρων καὶ πρώτων ὁ δ ἐν ταῖς πρακτικαῖς τοῦ ἐσχάτου καὶ ἐνδεχομένου καὶ τῆς ἑτέρας προτάσεως ἀρχαὶ γὰρ τοῦ οὗ ἕνεκα αὗται ἐκ τῶν καθ ἕκαστα γὰρ τὸ καθόλου τούτων οὖν δεῖ ἔχειν αἴσθησιν αὕτη δ ἐστὶ νοῦς Τὸν βουλόμενον εἰδέναι τι γνωστὸν ἔχον	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
